	id	filename	md5	size	state
525	ccefa4c7-521e-4557-9c1d-3578c59c9203	TCGA-CJ-6030-01Z-00-DX1.A762AB76-62E5-4680-9912-8B6D7FC48FF9.svs	e36851678504a1c0055e9c4fdfe6c348	1662309793	live
527	c486a194-1cd6-47ec-87ae-e7c6498a24f9	TCGA-B8-5545-01Z-00-DX1.28896ee1-da73-432d-b6f7-f0e9bc911aa8.svs	bbb1d0d3245d40a9a1d79f01f4917a35	616998467	live
528	d1b3d0d5-8fe9-4ef7-8e79-58c7b51e694f	TCGA-CZ-5988-01Z-00-DX1.7ba4c0f1-0301-4128-819a-15958727dba7.svs	2fc1313c3ed0f71cb2a915b73a460f07	545415847	live
529	0ea22a61-446e-47d2-ba1c-a1b46e672df7	TCGA-B0-5713-01Z-00-DX1.afdee2d7-be99-4a3f-addf-b4942b891e7a.svs	d8e1a88b2a981ae5dc59527f32fd2da1	815442335	live
530	4922a0df-32f6-45cb-9359-4ea60409fddc	TCGA-B8-4153-01Z-00-DX1.55bba0a1-79c2-475d-ae98-81a17d832ba6.svs	25927f4de942ab68be7c133cdc77bfb8	1337602519	live
531	6a2393c5-d937-4840-8778-702f7f8d9780	TCGA-B0-5711-01Z-00-DX1.6839921f-ec08-4e94-8bf9-4b5a4fcdda45.svs	1718b27711347187bf49cd7757183d1d	1041743063	live
532	fa69a5a1-611c-4501-8e92-f939b2d4756b	TCGA-CJ-6027-01Z-00-DX1.ADA07C08-C97A-4F41-9467-8F4F49F96EDA.svs	3cfa4f3d22340b0c6c8927698e8e3d32	2165867743	live
560	f7e2f186-6340-4786-8be9-ba428a90f7d3	TCGA-CZ-5986-01Z-00-DX1.a932e2c0-41e3-4c88-a973-59d57d6dcdcc.svs	55b831482683e043e8094f5b655bef0d	926100513	live
563	8e3a0c1c-675a-4db2-8175-787b4e0ee6a2	TCGA-B4-5832-01Z-00-DX1.eba4639f-dbb1-4ea4-a9c2-3b55b66f7f03.svs	d81fd4ae6094ec59b335e10333ae7dff	553129863	live
564	a91020e5-1937-4248-8943-00ef1942f5c1	TCGA-B8-4146-01Z-00-DX1.0F0EECE2-3ECC-4CEB-AAAC-DCE2AAF8E7CA.svs	291e1a4f64c3f3de5f8da0d92dfa4535	269618177	live
579	5dbc49f2-b571-4135-983e-40917fcf8818	TCGA-CJ-4887-01Z-00-DX1.66F5343A-537E-44B4-815E-20BC4B831D9B.svs	f7c190b0da1d13b78278870f7977c9d4	1071392775	live
580	1346f7e6-2657-4ad5-b6ed-88eb21e4d808	TCGA-CJ-4893-01Z-00-DX1.056F80C3-B340-465A-B2A7-0523CEEA0219.svs	e8daa016837148c0ddc794abb24ede8a	889632387	live
581	7a31de44-0113-4d1f-9387-d7b5d707d7e6	TCGA-CJ-4881-01Z-00-DX1.4B82DB9B-4A2B-47D4-8663-8AD218E3644A.svs	e3d2bf1702a3aadef92079111c47c322	1846353103	live
605	9330b097-d85a-4a7e-8cd9-11d3ae9e8557	TCGA-CZ-5982-01Z-00-DX1.b7659f4b-921e-42d9-a691-2b2262a2bfb3.svs	080027651dc8446b96e5ffaf871cf26b	451789473	live
615	2f922903-3ed9-49e5-9de3-cd16ff18d438	TCGA-CJ-4875-01Z-00-DX1.0EB17121-9447-4856-BE2A-5CF671C63E55.svs	4e3204e3d29a9519a148c5d9f8f28741	1340918043	live
